起点节点code,起点节点名称,终点节点id,终点节点名称,主体产业链关系,开始时间,结束时间,数据来源
288529,佳华百货控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
294007,CEC国际控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285661,航天晨光股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285841,中农发种业集团股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
288962,亨泰消费品集团有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
289633,科达制造股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
607618,中集安瑞科控股有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
609373,重庆商业投资集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
329036,新疆赛里木现代农业股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9873369,苏州同大机械股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
456922,山东柠檬生化有限公司,FB000210,甜味剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
282091,信义玻璃控股有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
309521,中建材玻璃新材料研究院集团有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285979,茂业商业股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1174130,明康汇生态农业集团有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
326684,利福国际集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
316696,永安国际有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
315324,广州市广百股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5307728,广西百色润东实业有限公司,FB000900,流通渠道与零售终端,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285920,湖北武昌鱼股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6799211,深圳市诚捷智能装备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6408712,宁夏志辉实业集团有限公司,FB000630,葡萄酒,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
292082,大成玉米集团有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
333893,江苏恒达时代科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
358696,博爱新开源医疗科技集团股份有限公司,FB000230,防腐保鲜剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
791618,安徽安利材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5161987,遨森电子商务股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286616,包头华资实业股份有限公司,FB000130,糖料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
603384,宝胜国际(控股)有限公司,FB000912,便利店与折扣店,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
607335,北京翠微大厦股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9491119,湖北楚大智能装备股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
602133,万凯新材料股份有限公司,FB000321,PET饮料瓶,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2538894,河北明尚德玻璃科技股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1979749,西科农业集团股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1164933,金果园老农(北京)食品股份有限公司,FB000420,休闲食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1997921,大连雅威特生物技术股份有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1165088,湖州南太湖龟鳖特种养殖有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
357430,中国康大食品有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285465,王府井集团股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1359846,河南众品食业股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2022114,大连金玛商城企业集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1730698,昆明七彩云南庆沣祥茶业股份有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
610912,西王集团有限公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
610912,西王集团有限公司,FB000210,甜味剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1238299,保罗生物园科技股份有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6954123,广东高而美制冷设备有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
351587,沧州明珠塑料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6555775,山东水泊智能装备股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8116591,升辉新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1960424,上海创乐人企业发展股份有限公司,FB000900,流通渠道与零售终端,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1102247,杭州市商贸旅游集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1942893,深圳市沃特新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844491,北京纯聚科技股份有限公司,FB000900,流通渠道与零售终端,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
592681,上海徐汇商业(集团)有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
739669,重庆商社(集团)有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2027015,深圳市同益实业股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5585337,新疆叶河源果业有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2957048,上海盈达空调设备股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285577,中广核核技术发展股份有限公司,FB000750,食品安全检测与认证,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
624227,新疆中基红色番茄产业有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
641021,安徽富煌三珍食品集团有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1164685,安徽同福集团股份有限公司,FB000570,含乳饮料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8336499,苏州朗坤自动化设备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1999236,苏州天弘激光股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8141642,赤峰宏发食品有限责任公司,FB000421,坚果炒货,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8149564,杭州优全生活科技股份有限公司,FB000912,便利店与折扣店,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285615,上海开创国际海洋资源股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
776473,新疆利华(集团)股份有限公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285680,上海耀皮玻璃集团股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1370403,浙江益纸淀粉科技股份有限公司,FB000210,甜味剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
608793,甘肃亚盛实业(集团)股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9621005,广东中塑新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
317774,山东省商业集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9947152,飞潮(上海)新材料股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2547135,浙江隆源装备科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1976637,新疆金丰源种业有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6305828,珠海精实测控技术股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8282402,宁波昌亚新材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
505423,浙江祥邦科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9483223,青岛锐智智能装备科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1953301,深圳市帝源新材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2123122,天加新材料集团股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
269012,临海市政耀产业发展集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2014311,广州市汇美时尚集团股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6924417,广州辰东新材料有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
283791,宁波中百股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
363449,益海嘉里金龙鱼食品集团股份有限公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
363449,益海嘉里金龙鱼食品集团股份有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
289327,利亚零售有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1993164,辽宁五峰农业科技股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286785,大商股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285682,百大集团股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1807221,深圳市清泉水业股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1244151,重庆和泰润佳股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1288524,山东大地肉牛清真食品股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
427639,河南金博士种业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1876182,大连东霖食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
624513,中兴-沈阳商业大厦(集团)股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286568,南宁百货大楼股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
323150,江苏苏豪天鹏农产品集团有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8143753,沭阳华新玻璃科技股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1385840,安庆华鹏长江玻璃有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1983750,健合(中国)有限公司,FB000250,营养强化剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2024171,吉林省金塔实业(集团)股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1995831,长虹塑料集团英派瑞塑料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2009958,山东东阿东方阿胶股份有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
365342,深圳市昌红科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1380379,山东天晟机械装备股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
611224,成都红旗连锁股份有限公司,FB000912,便利店与折扣店,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
364310,天虹数科商业股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1735555,广州保得威尔电子科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
585348,浙江新化化工股份有限公司,FB000220,香精香料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2024568,武汉奥森迪科智能科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2606626,厦门茶人岭电子商务有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2868902,广东汇兴精工智造股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2803973,广东粤辉科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1917144,甘肃鸿泰种业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2924545,厦门恒利来信息技术股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2868775,北京航宇荣康科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
315785,北京京客隆商业集团股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2837335,北京乐汇天成电子商务股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2058304,安徽万瑞冷电科技有限公司,FB000810,产地预冷与冷藏,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2837326,杭州简品食品股份有限公司,FB000912,便利店与折扣店,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1768271,新疆汇嘉时代百货股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1164917,齐齐哈尔瑞盛食品制造有限公司,FB000121,大豆及蛋白粕,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843805,安徽银锐智能科技股份有限公司,FB000741,X光异物检测,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2928781,广东展翠食品股份有限公司,FB000420,休闲食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
11237065,大连海宝食品股份有限公司,FB000432,速冻火锅料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286161,中百控股集团股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286722,国投丰乐种业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1999240,柳州爱格富食品科技股份有限公司,FB000211,糖醇与天然代糖,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
267104,晨光生物科技集团股份有限公司,FB000221,饮料风味香精,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286576,上海新世界股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1736088,上海凯诘电子商务股份有限公司,FB000941,内容电商,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2924523,上海大牧汗食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6878608,新疆泰昆蛋白科技股份有限公司,FB000121,大豆及蛋白粕,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1238944,北京二商肉类食品集团有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2868623,山东健源生物工程股份有限公司,FB000241,增稠胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
356832,烟台双塔食品股份有限公司,FB000121,大豆及蛋白粕,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1997802,恩施炜丰富硒茶业股份有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1915330,安徽华菱西厨装备股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2868489,江苏康杰机械股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
480854,云南瑞宝生物科技股份有限公司,FB000220,香精香料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286855,产投三佳(安徽)科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1377873,河南众品食品有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843838,黄山东仁新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843833,广东新纪源复合材料股份有限公司,FB000350,复合软包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1904669,北京良物珍品电子商务股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2924555,苏州黑盾环境股份有限公司,FB000810,产地预冷与冷藏,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285933,冰轮环境技术股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
333138,上海汉钟精机股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1999293,济南老来寿生物集团股份有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1999287,安徽中科自动化股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
610854,岁宝百货控股(中国)有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2923799,广东唯诺冠动漫食品股份有限公司,FB000420,休闲食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
862783,金鹤农业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1117371,北大荒垦丰种业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2827928,深圳市活力天汇科技股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
300656,金源发展国际实业有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2932469,伟本智能机电(上海)股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6464967,粤海永顺泰集团股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843465,广东亿鑫丰智能装备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2871848,如意情生物科技股份有限公司,FB000481,净菜产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2868494,台州吉谷胶业股份有限公司,FB000360,标签与包装耗材,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2868457,广州市聚赛龙工程塑料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1126914,贵州永红食品有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286626,长春欧亚集团股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286595,河南双汇投资发展股份有限公司,FB000451,生鲜肉分割产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
286595,河南双汇投资发展股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2923898,宁夏荣盛商业连锁股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2837316,广东圣帕新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843807,福建环海生物科技股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1129201,青岛国星食品股份有限公司,FB000451,生鲜肉分割产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844252,链酒科技(北京)股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844215,云南天行健营销服务股份有限公司,FB000920,传统流通渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843223,甘肃三宝农业科技发展股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2878897,中粮家佳康食品有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2831529,哈尔滨岛田大鹏工业股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2031823,合肥泰禾智能科技集团股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2800104,广州市和兴隆食品科技股份有限公司,FB000480,预制菜与餐食加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843437,浙江联盛化学股份有限公司,FB000200,食品添加剂与配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844798,广州凌玮科技股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2882518,浙江南晶玻璃科技股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843566,浙江华立智能装备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6986316,河南壹仓优品百货有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2799143,宁波乐惠国际工程装备股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2830757,湖南津之源食品科技股份有限公司,FB000410,调味品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843809,河北沃土种业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2923893,内蒙古昶辉生物科技股份有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2837207,利福中国集团有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843654,敦化市福兴粮油股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2924108,浙江柚香谷控股股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843724,湖南安福环保科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2612473,三瑞农业科技股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4948915,江苏灵源沂岸科技股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2785694,湖北康农种业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2882507,深圳市鲜动生活股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3269624,中显智能齐家控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3282151,石家庄圣宏达热能工程技术股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
549275,山东阿斯德化工有限公司,FB000230,防腐保鲜剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
361950,江苏百川高科新材料股份有限公司,FB000210,甜味剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2607272,科荟种业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2878266,湖北一致魔芋生物科技股份有限公司,FB000241,增稠胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2843396,无锡沃格自动化科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2896888,焦作康利达食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1068616,深圳市品尚汇酒业集团股份公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2830325,广东伟达智能装备股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3038104,河南鱼麦堂农业科技股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2978723,浙江蜂联生物科技有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3038096,富诺健康股份有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1911006,江苏众客食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2978531,广东恺斯铭实业控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6475302,湖南省中晟热能科技有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2978871,深圳万方网络股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3281760,广东道生科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
863142,福建安溪铁观音集团股份有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6414456,山鹰华中纸业有限公司,FB000310,纸包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2957632,山西太康高科节能股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2803656,张家港先锋自动化机械设备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2814291,天津市天缘电工材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
15977741,安徽豪家新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285533,上海百联集团股份有限公司(注销),FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
285555,哈尔滨空调股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
7920909,苏州杰锐思智能科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
