节点code,节点类型,节点名称,证券代码,生效时间,失效时间
382093,公司,山东龙力生物科技股份有限公司,,2026-07-14,
382143,公司,中国奇点国峰控股有限公司,,2026-07-14,
382287,公司,河南天冠企业集团有限公司,,2026-07-14,
382980,公司,浙江中财型材有限责任公司,,2026-07-14,
3966136,公司,宁波长鸿高分子科技股份有限公司,,2026-07-14,
3966601,公司,重庆欧百特冷链科技股份有限公司,,2026-07-14,
3972764,公司,温州温都猫股份有限公司,,2026-07-14,
4047405,公司,石家庄育才药用包装材料股份有限公司,,2026-07-14,
4047424,公司,苏州优备精密智能装备股份有限公司,,2026-07-14,
4047637,公司,泰铂(上海)环保科技股份有限公司,,2026-07-14,
4074378,公司,山东一飞药业股份有限公司,,2026-07-14,
4076375,公司,台州市祥珑食品容器科技股份有限公司,,2026-07-14,
4106689,公司,天津市美瑞克智能装备股份有限公司,,2026-07-14,
4106708,公司,天嘉智能装备制造江苏股份有限公司,,2026-07-14,
4106732,公司,大团结农业股份有限公司,,2026-07-14,
4107792,公司,万成集团股份有限公司,,2026-07-14,
4108759,公司,安徽王子环保技术有限公司,,2026-07-14,
4122364,公司,云南景谷白龙茶业股份有限公司,,2026-07-14,
4122385,公司,权星智控系统工程(上海)股份有限公司,,2026-07-14,
4123061,公司,江西绿源油脂实业有限公司,,2026-07-14,
4123249,公司,深圳市理德铭科技股份有限公司,,2026-07-14,
4125145,公司,辽宁华日高新材料股份有限公司,,2026-07-14,
4126824,公司,锡林郭勒盟羊羊牧业股份有限公司,,2026-07-14,
4126843,公司,江苏金色农业股份有限公司,,2026-07-14,
4126858,公司,浙江大家食品股份有限公司,,2026-07-14,
4126867,公司,河北兄弟伊兰食品科技股份有限公司,,2026-07-14,
4138679,公司,宁波惠康工业科技股份有限公司,,2026-07-14,
4139142,公司,湖州意诺茶业有限公司,,2026-07-14,
4142759,公司,英记茶庄集团有限公司,,2026-07-14,
4149317,公司,上海科泰运输制冷设备有限公司,,2026-07-14,
4153540,公司,岳阳峰岭菁华生态科技股份有限公司,,2026-07-14,
4153616,公司,贵州西南管业股份有限公司,,2026-07-14,
4153844,公司,金华市宏业畜牧养殖有限公司,,2026-07-14,
4154443,公司,湖北巨鹏厨房设备股份有限公司,,2026-07-14,
4154528,公司,濮阳绿宇新材料科技股份有限公司,,2026-07-14,
4158361,公司,杭州坤瑞格拉威宝科技有限公司,,2026-07-14,
416486,公司,洛阳北方玻璃技术股份有限公司,,2026-07-14,
4171341,公司,重庆惠加益粮油食品有限公司,,2026-07-14,
4177382,公司,内蒙古大牧场牧业(集团)有限责任公司,,2026-07-14,
4178373,公司,欣融国际控股有限公司,,2026-07-14,
4179805,公司,深圳市酷凌时代科技有限公司,,2026-07-14,
4180481,公司,上海锐舒电子商务有限公司,,2026-07-14,
4203540,公司,广西大北农农牧食品有限公司,,2026-07-14,
4220949,公司,安徽安浓园艺股份有限公司,,2026-07-14,
4221681,公司,湖南万祺科技有限公司,,2026-07-14,
4222115,公司,湖南洪盛源油茶科技股份有限公司,,2026-07-14,
4222116,公司,青岛三木水产股份有限公司,,2026-07-14,
4223061,公司,杭州爱科科技股份有限公司,,2026-07-14,
4225098,公司,冠县瑞祥生物科技开发有限公司,,2026-07-14,
4226538,公司,江苏斯尔邦石化有限公司,,2026-07-14,
4227017,公司,江苏宏信超市连锁股份有限公司,,2026-07-14,
4227056,公司,海南远生渔业有限公司,,2026-07-14,
4270050,公司,点晶网络(浙江)股份有限公司,,2026-07-14,
427639,公司,河南金博士种业股份有限公司,,2026-07-14,
4316018,公司,金翼食品(吉林)股份有限公司,,2026-07-14,
4316301,公司,重庆新梁产城农业发展有限公司,,2026-07-14,
4511806,公司,苏州鸿基洁净科技股份有限公司,,2026-07-14,
4536301,公司,嘉兴璟宇光电技术有限公司,,2026-07-14,
456922,公司,山东柠檬生化有限公司,,2026-07-14,
4577079,公司,福建正茸农业发展有限公司,,2026-07-14,
4580063,公司,黑龙江蓝海生物蛋白股份公司,,2026-07-14,
469131,公司,湖北省粮油集团有限公司,,2026-07-14,
4703932,公司,国投生物能源(海伦)有限公司,,2026-07-14,
472185,公司,碧生源控股有限公司,,2026-07-14,
473856,公司,江苏德威新材料股份有限公司,,2026-07-14,
474215,公司,金字火腿股份有限公司,,2026-07-14,
4789971,公司,黑龙江中农兴和生物科技股份有限公司,,2026-07-14,
4789975,公司,常德市万路达物流股份有限公司,,2026-07-14,
4791674,公司,安徽恒泰新材料科技股份有限公司,,2026-07-14,
4792267,公司,厦门鹰君生态农业发展股份有限公司,,2026-07-14,
4792268,公司,舟山泰和食品股份有限公司,,2026-07-14,
4793247,公司,四川恒星食品有限公司,,2026-07-14,
4798310,公司,成都易态科技有限公司,,2026-07-14,
4798319,公司,上海山林食品有限公司,,2026-07-14,
4799741,公司,海皇食品(天津)有限公司,,2026-07-14,
4801637,公司,西安每一天便利超市连锁有限公司,,2026-07-14,
4807344,公司,河北首衡农副产品有限公司,,2026-07-14,
480854,公司,云南瑞宝生物科技股份有限公司,,2026-07-14,
4810676,公司,甘肃文祥生态渔业股份有限公司,,2026-07-14,
4813229,公司,山西牧标牛业股份有限公司,,2026-07-14,
481500,公司,宁波奥克斯电气有限公司,,2026-07-14,
483771,公司,江苏文峰集团有限公司,,2026-07-14,
484048,公司,威海中玻新技术玻璃有限公司,,2026-07-14,
489135,公司,江苏华地国际控股集团有限公司,,2026-07-14,
492243,公司,浙江恒逸聚合物有限公司,,2026-07-14,
4935467,公司,厦门燕之屋燕窝产业股份有限公司,,2026-07-14,
493980,公司,合肥美亚光电技术股份有限公司,,2026-07-14,
4944844,公司,厦门快乐番薯股份有限公司,,2026-07-14,
4944969,公司,金磨坊食品股份有限公司,,2026-07-14,
4948890,公司,成都卡乐福高分子材料股份有限公司,,2026-07-14,
4948898,公司,河北双鸽食品集团股份有限公司,,2026-07-14,
4948911,公司,上海强华实业股份有限公司,,2026-07-14,
4948915,公司,江苏灵源沂岸科技股份有限公司,,2026-07-14,
4950209,公司,湖北众诚五六超市有限公司,,2026-07-14,
4950215,公司,味氏(广东)生物科技股份有限公司,,2026-07-14,
4964623,公司,北京金晟时代科技有限责任公司,,2026-07-14,
4966289,公司,杭州易杯食品科技有限公司,,2026-07-14,
4968500,公司,天津市长河药品包装有限公司,,2026-07-14,
4992654,公司,五谷磨房食品国际控股有限公司,,2026-07-14,
5025813,公司,天津恒丰达塑业股份有限公司,,2026-07-14,
5027316,公司,远孚物流集团有限公司,,2026-07-14,
5028274,公司,北京越盛腾电子商务股份有限公司,,2026-07-14,
5039047,公司,广州华糖食品有限公司,,2026-07-14,
5050605,公司,北京格瑞高科科技股份有限公司,,2026-07-14,
505423,公司,浙江祥邦科技股份有限公司,,2026-07-14,
5067938,公司,苏州镒升机器人科技有限公司,,2026-07-14,
5112721,公司,北京湘村高科生态农业有限公司,,2026-07-14,
5160179,公司,纽瑞滋(上海)食品有限公司,,2026-07-14,
5161987,公司,遨森电子商务股份有限公司,,2026-07-14,
5162771,公司,江西正达玻璃股份有限公司,,2026-07-14,
5201976,公司,甘肃农垦天牧乳业有限公司,,2026-07-14,
5202335,公司,广州智特奇生物科技股份有限公司,,2026-07-14,
5202412,公司,苏州瀚川智能科技股份有限公司,,2026-07-14,
520546,公司,内蒙古奈伦农业科技股份有限公司,,2026-07-14,
521122,公司,中国茶叶股份有限公司,,2026-07-14,
521835,公司,凯盛重工有限公司,,2026-07-14,
522206,公司,黑龙江省维多宝食品股份有限公司,,2026-07-14,
5223269,公司,常州华数锦明智能装备技术研究院有限公司,,2026-07-14,
5230662,公司,宁夏华宝枸杞产业有限公司,,2026-07-14,
525366,公司,金鹰国际商贸集团(中国)有限公司,,2026-07-14,
5260908,公司,江苏德晋塑料包装有限公司,,2026-07-14,
5260968,公司,山东博丽玻璃股份有限公司,,2026-07-14,
527234,公司,云南农垦集团有限责任公司,,2026-07-14,
528477,公司,安徽商之都股份有限公司,,2026-07-14,
5301948,公司,宁波汉鸣科技有限公司,,2026-07-14,
5302612,公司,浙江永盛科技有限公司,,2026-07-14,
5302630,公司,浙江天赐泵业股份有限公司,,2026-07-14,
5307728,公司,广西百色润东实业有限公司,,2026-07-14,
5307879,公司,四川茂华食品有限公司,,2026-07-14,
5386585,公司,绍兴兴欣新材料股份有限公司,,2026-07-14,
5387853,公司,江西国光商业连锁股份有限公司,,2026-07-14,
5390710,公司,三河同飞制冷股份有限公司,,2026-07-14,
5390719,公司,四川羽玺新材料股份有限公司,,2026-07-14,
545565,公司,浙江亿利达风机股份有限公司,,2026-07-14,
546607,公司,临海市国有资产投资控股集团有限公司,,2026-07-14,
546883,公司,蚌埠化工机械制造有限公司,,2026-07-14,
546961,公司,无锡兴达泡塑新材料股份有限公司,,2026-07-14,
547031,公司,广州华工百川科技有限公司,,2026-07-14,
547159,公司,南海油脂工业(赤湾)有限公司,,2026-07-14,
547384,公司,华润万家有限公司,,2026-07-14,
548336,公司,秦皇岛金海粮油工业有限公司,,2026-07-14,
549275,公司,山东阿斯德化工有限公司,,2026-07-14,
5493987,公司,安徽共生物流科技有限公司,,2026-07-14,
549844,公司,麦德龙商业集团有限公司,,2026-07-14,
552942,公司,文峰大世界连锁发展股份有限公司,,2026-07-14,
5546440,公司,瑞安市永华包装材料股份有限公司,,2026-07-14,
555958,公司,加西贝拉压缩机有限公司,,2026-07-14,
556208,公司,TCL空调器(中山)有限公司,,2026-07-14,
5563484,公司,江苏鹤乡菊海现代农业产业园发展有限公司,,2026-07-14,
5564379,公司,滁州市博康模具塑料有限公司,,2026-07-14,
5585337,公司,新疆叶河源果业有限公司,,2026-07-14,
560553,公司,江苏省江海粮油集团有限公司,,2026-07-14,
561526,公司,宁波惠康实业有限公司,,2026-07-14,
562660,公司,哥俩好新材料股份有限公司,,2026-07-14,
562759,公司,新疆友好(集团)股份有限公司,,2026-07-14,
565988,公司,浙江丰虹新材料股份有限公司,,2026-07-14,
574032,公司,三江购物俱乐部股份有限公司,,2026-07-14,
57782258,公司,广东华汇智能装备股份有限公司,,2026-07-14,
5797328,公司,威海紫光优健科技股份有限公司,,2026-07-14,
5797331,公司,福建花巷营养科技股份有限公司,,2026-07-14,
585348,公司,浙江新化化工股份有限公司,,2026-07-14,
586226,公司,株洲百货股份有限公司,,2026-07-14,
58896131,公司,江苏正康新材料科技股份有限公司,,2026-07-14,
5896795,公司,修武县伊赛牛肉有限公司,,2026-07-14,
592681,公司,上海徐汇商业(集团)有限公司,,2026-07-14,
5965963,公司,浙江睿高新材料股份有限公司,,2026-07-14,
602133,公司,万凯新材料股份有限公司,,2026-07-14,
602146,公司,北京供销社投资管理中心,,2026-07-14,
6032372,公司,内蒙古敕勒川糖业有限责任公司,,2026-07-14,
6032435,公司,江西科苑生物股份有限公司,,2026-07-14,
603384,公司,宝胜国际(控股)有限公司,,2026-07-14,
6047592,公司,台州唯德包装股份有限公司,,2026-07-14,
6047594,公司,山东奔月生物科技股份有限公司,,2026-07-14,
604849,公司,新疆冠农股份有限公司,,2026-07-14,
6063491,公司,广东东方一哥新材料股份有限公司,,2026-07-14,
607335,公司,北京翠微大厦股份有限公司,,2026-07-14,
6076149,公司,杭州饱嗝电子商务有限公司,,2026-07-14,
607618,公司,中集安瑞科控股有限公司,,2026-07-14,
608793,公司,甘肃亚盛实业(集团)股份有限公司,,2026-07-14,
608888,公司,北京二商集团有限责任公司,,2026-07-14,
608894,公司,成都希望食品有限公司,,2026-07-14,
609373,公司,重庆商业投资集团有限公司,,2026-07-14,
6099886,公司,内蒙古申昊农业科技有限公司,,2026-07-14,
6102819,公司,洛宁超越农业有限公司,,2026-07-14,
6104788,公司,特灵空调系统(中国)有限公司,,2026-07-14,
6105656,公司,无锡天鹏菜篮子工程有限公司,,2026-07-14,
610854,公司,岁宝百货控股(中国)有限公司,,2026-07-14,
610912,公司,西王集团有限公司,,2026-07-14,
611224,公司,成都红旗连锁股份有限公司,,2026-07-14,
6112320,公司,山东鲁华海洋生物科技有限公司,,2026-07-14,
6121827,公司,华夏天信智能物联股份有限公司,,2026-07-14,
6122589,公司,湖北捷瑞玻璃股份有限公司,,2026-07-14,
613933,公司,上海紫江(集团)有限公司,,2026-07-14,
614076,公司,临沂新程金锣肉制品集团有限公司,,2026-07-14,
6149016,公司,华玻视讯(珠海)科技有限公司,,2026-07-14,
6149027,公司,合肥恒通玻璃制品有限责任公司,,2026-07-14,
6198410,公司,上海凯赛生物技术股份有限公司,,2026-07-14,
6214947,公司,南京轩凯生物科技股份有限公司,,2026-07-14,
6224938,公司,上海中镭新材料科技有限公司,,2026-07-14,
6226812,公司,苏州英华特涡旋技术股份有限公司,,2026-07-14,
6232478,公司,马弗橡塑(镇江)有限公司,,2026-07-14,
6233122,公司,苏州斯莱克智能模具制造有限公司,,2026-07-14,
624227,公司,新疆中基红色番茄产业有限公司,,2026-07-14,
6242335,公司,中圣科技(江苏)集团股份有限公司,,2026-07-14,
624513,公司,中兴-沈阳商业大厦(集团)股份有限公司,,2026-07-14,
6246864,公司,宁波惠之星新材料科技股份有限公司,,2026-07-14,
6251430,公司,宁波索宝蛋白科技股份有限公司,,2026-07-14,
6269051,公司,舟山海洋投资集团有限公司,,2026-07-14,
6296860,公司,深圳市道元工业股份有限公司,,2026-07-14,
6305828,公司,珠海精实测控技术股份有限公司,,2026-07-14,
6319680,公司,深圳市铂纳特斯智能装备股份有限公司,,2026-07-14,
6340736,公司,想念食品股份有限公司,,2026-07-14,
6341534,公司,河南丰源和普农牧股份有限公司,,2026-07-14,
6357693,公司,安徽邦瑞新材料科技有限公司,,2026-07-14,
6361354,公司,巴楚县汇富棉业有限公司,,2026-07-14,
6365858,公司,武汉光谷卓越科技股份有限公司,,2026-07-14,
6384370,公司,安徽华甬新材料股份有限公司,,2026-07-14,
640171,公司,青岛渤海农业发展有限公司,,2026-07-14,
640529,公司,黑龙江宾西集团股份有限公司,,2026-07-14,
6405556,公司,海南勤富食品股份有限公司,,2026-07-14,
6405655,公司,湖北农谷巨海薯业科技有限公司,,2026-07-14,
640863,公司,郑州思念食品有限公司,,2026-07-14,
6408712,公司,宁夏志辉实业集团有限公司,,2026-07-14,
641021,公司,安徽富煌三珍食品集团有限公司,,2026-07-14,
6412246,公司,河南省家家宜米业有限公司,,2026-07-14,
6414456,公司,山鹰华中纸业有限公司,,2026-07-14,
6416651,公司,安丘博阳机械制造有限公司,,2026-07-14,
6426628,公司,九三食品股份有限公司,,2026-07-14,
6433226,公司,山西欧亚锦绣实业有限责任公司,,2026-07-14,
6438877,公司,华信食品(山东)集团有限公司,,2026-07-14,
6462810,公司,宁夏金宇浩源农牧业发展有限公司,,2026-07-14,
6464967,公司,粤海永顺泰集团股份有限公司,,2026-07-14,
6467934,公司,广安正邦农牧有限公司,,2026-07-14,
6471213,公司,平舆康博汇鑫油脂有限公司,,2026-07-14,
6472263,公司,青岛朗夫科技股份有限公司,,2026-07-14,
6475302,公司,湖南省中晟热能科技有限公司,,2026-07-14,
6489312,公司,河南志情面业有限责任公司,,2026-07-14,
6489617,公司,北京顺义商业集团有限公司,,2026-07-14,
6504496,公司,宁波勤邦新材料科技股份有限公司,,2026-07-14,
6514205,公司,泸州智通自动化设备有限公司,,2026-07-14,
6523877,公司,扬州阔图制冷设备有限公司,,2026-07-14,
6529774,公司,广东博测达科技股份有限公司,,2026-07-14,
6539236,公司,青岛食安库食品安全科技有限公司,,2026-07-14,
6545222,公司,安徽棋盘塔生态农业股份有限公司,,2026-07-14,
6550117,公司,上海九曳电子商务有限公司,,2026-07-14,
6555775,公司,山东水泊智能装备股份有限公司,,2026-07-14,
6585826,公司,斯图加特航空自动化(青岛)有限公司,,2026-07-14,
6606383,公司,福建省木兰投资集团有限公司,,2026-07-14,
6615229,公司,江苏博云塑业股份有限公司,,2026-07-14,
6616460,公司,比欧(浙江)食品工业有限公司,,2026-07-14,
6631347,公司,南京轻机包装机械有限公司,,2026-07-14,
6631639,公司,华稼食品科技(上海)股份有限公司,,2026-07-14,
6644193,公司,重庆猫宁电子商务有限公司,,2026-07-14,
6646388,公司,江苏丰禾科技发展有限公司,,2026-07-14,
665176,公司,神冠控股(集团)有限公司,,2026-07-14,
6656896,公司,山东威高普瑞医药包装有限公司,,2026-07-14,
6663819,公司,苏州湘园新材料股份有限公司,,2026-07-14,
6673729,公司,深圳千岸科技股份有限公司,,2026-07-14,
6684670,公司,广东润科生物工程股份有限公司,,2026-07-14,
6697772,公司,内蒙古草原蒙福食品股份有限公司,,2026-07-14,
6700365,公司,杭州富义仓米业有限公司,,2026-07-14,
6703056,公司,沈阳那氏食品有限公司,,2026-07-14,
6711868,公司,山东新和盛飨食集团有限公司,,2026-07-14,
6727136,公司,宁波领越智能设备有限公司,,2026-07-14,
6737233,公司,浙江华剑智能装备股份有限公司,,2026-07-14,
6780752,公司,遵义茶业(集团)有限公司,,2026-07-14,
6782038,公司,中水集团舟山远洋渔业有限公司,,2026-07-14,
6793412,公司,辽宁东盛塑业有限公司,,2026-07-14,
6799211,公司,深圳市诚捷智能装备股份有限公司,,2026-07-14,
6800266,公司,宁德思客琦智能装备科技股份有限公司,,2026-07-14,
6804940,公司,广东瀚秋智能装备股份有限公司,,2026-07-14,
6805990,公司,儒众智能科技(苏州)有限公司,,2026-07-14,
6806584,公司,无锡顺铉新材料有限公司,,2026-07-14,
6851430,公司,山东德州扒鸡股份有限公司,,2026-07-14,
6878608,公司,新疆泰昆蛋白科技股份有限公司,,2026-07-14,
6883648,公司,纽曼思健康食品控股有限公司,,2026-07-14,
6908328,公司,温州华正包装股份有限公司,,2026-07-14,
6916371,公司,广东康诚新材料科技股份有限公司,,2026-07-14,
6917091,公司,山东诺亚方舟塑业股份有限公司,,2026-07-14,
6917098,公司,广东新翔星科技股份有限公司,,2026-07-14,
6917101,公司,中山仲冠纸塑制品股份有限公司,,2026-07-14,
6924417,公司,广州辰东新材料有限公司,,2026-07-14,
6930563,公司,龙江元盛和牛产业股份有限公司,,2026-07-14,
6936143,公司,临海市工业投资集团有限公司,,2026-07-14,
6954123,公司,广东高而美制冷设备有限公司,,2026-07-14,
6962348,公司,广东深鹏科技股份有限公司,,2026-07-14,
6963134,公司,宿迁市润通生态农业科技有限公司,,2026-07-14,
6972487,公司,长沙普济生物科技股份有限公司,,2026-07-14,
6972741,公司,贵州高原山乡有机食品有限公司,,2026-07-14,
6986316,公司,河南壹仓优品百货有限公司,,2026-07-14,
7079250,公司,易和国际控股有限公司,,2026-07-14,
7093071,公司,厦门麦咖健康产业股份有限公司,,2026-07-14,
7213950,公司,江苏恒隆通新材料科技有限公司,,2026-07-14,
7244548,公司,遵义辣椒产业集团有限公司,,2026-07-14,
7257914,公司,内蒙古田牧实业(集团)股份有限公司,,2026-07-14,
7273450,公司,辽宁益海嘉里淀粉科技有限公司,,2026-07-14,
739669,公司,重庆商社(集团)有限公司,,2026-07-14,
7401508,公司,温州鑫泰新材料股份有限公司,,2026-07-14,
7495115,公司,广东汇成真空科技股份有限公司,,2026-07-14,
757279,公司,光明食品(集团)有限公司,,2026-07-14,
7578670,公司,山东鲁中投资有限责任公司,,2026-07-14,
767607,公司,合肥华泰集团股份有限公司,,2026-07-14,
7676807,公司,潜江市柳伍水产食品有限公司,,2026-07-14,
768736,公司,福建元力活性炭股份有限公司,,2026-07-14,
769199,公司,永辉超市股份有限公司,,2026-07-14,
772397,公司,宁波供销集团公司,,2026-07-14,
774085,公司,湖北福星生物科技有限公司,,2026-07-14,
7744116,公司,大连优联智能装备股份有限公司,,2026-07-14,
775996,公司,会通新材料股份有限公司,,2026-07-14,
776473,公司,新疆利华(集团)股份有限公司,,2026-07-14,
776750,公司,北京绿润食品有限公司,,2026-07-14,
777331,公司,北京首农股份有限公司,,2026-07-14,
779533,公司,北京御食园食品股份有限公司,,2026-07-14,
7800252,公司,天宝动物营养科技股份有限公司,,2026-07-14,
781652,公司,朗源股份有限公司,,2026-07-14,
7816796,公司,杭州欣逸商业有限公司,,2026-07-14,
782043,公司,山东日科化学股份有限公司,,2026-07-14,
784572,公司,河南平原智能装备股份有限公司,,2026-07-14,
7847350,公司,安徽鼎梁科技能源股份有限公司,,2026-07-14,
7856431,公司,苏州派菲特自动化科技有限公司,,2026-07-14,
7860523,公司,文明蒙恬(广州)集团股份有限公司,,2026-07-14,
7868431,公司,大连豪森智能制造股份有限公司,,2026-07-14,
7872168,公司,平凉静宁苹果产业发展股份有限公司,,2026-07-14,
7875453,公司,山东长信化学科技股份有限公司,,2026-07-14,
7877705,公司,青海大漠红枸杞有限公司,,2026-07-14,
7885708,公司,宁波色母粒股份有限公司,,2026-07-14,
788618,公司,昆山华恒焊接股份有限公司,,2026-07-14,
7887082,公司,浙江绿晶生物科技股份有限公司,,2026-07-14,
7889894,公司,海南奥特莱斯旅业开发有限公司,,2026-07-14,
7891813,公司,普洱澜沧古茶股份有限公司,,2026-07-14,
7901557,公司,常州百佳年代薄膜科技股份有限公司,,2026-07-14,
7905978,公司,华润化学材料科技股份有限公司,,2026-07-14,
7913158,公司,湖北灵坦机电设备有限公司,,2026-07-14,
7913868,公司,水发西部产业集团有限公司,,2026-07-14,
791618,公司,安徽安利材料科技股份有限公司,,2026-07-14,
7916729,公司,四川吉百兴食品有限公司,,2026-07-14,
7920909,公司,苏州杰锐思智能科技股份有限公司,,2026-07-14,
7922409,公司,浙江佑威新材料股份有限公司,,2026-07-14,
7924633,公司,厦门唯科模塑科技股份有限公司,,2026-07-14,
7928249,公司,江苏嘉好热熔胶有限责任公司,,2026-07-14,
7928433,公司,浙江锦美材料科技有限公司,,2026-07-14,
7933582,公司,鹤壁海昌智能科技股份有限公司,,2026-07-14,
7939227,公司,宁夏红中宁枸杞制品有限公司,,2026-07-14,
793945,公司,广东银禧科技股份有限公司,,2026-07-14,
7944026,公司,中科微至科技股份有限公司,,2026-07-14,
7944054,公司,江苏恒兴新材料科技股份有限公司,,2026-07-14,
794872,公司,安徽万安环境科技股份有限公司,,2026-07-14,
7950152,公司,武汉长利新材料科技股份有限公司,,2026-07-14,
7953801,公司,安徽名达塑业有限公司,,2026-07-14,
7965241,公司,惠州市华达通气体制造股份有限公司,,2026-07-14,
796882,公司,上海永利带业股份有限公司,,2026-07-14,
7980063,公司,江西金田麦食品股份有限公司,,2026-07-14,
7980064,公司,广东正一包装有限公司,,2026-07-14,
7991990,公司,青岛中宝塑业有限公司,,2026-07-14,
799586,公司,天华新材料科技(荆门)股份有限公司,,2026-07-14,
8002319,公司,优趣汇控股有限公司,,2026-07-14,
8002591,公司,妙飞江苏食品科技有限公司,,2026-07-14,
8003280,公司,星辉环保材料股份有限公司,,2026-07-14,
8007925,公司,湖州佳乐福商城有限公司,,2026-07-14,
8009663,公司,东莞市凯格精机股份有限公司,,2026-07-14,
8013961,公司,广东宏石激光技术股份有限公司,,2026-07-14,
8020721,公司,鲜美来食品股份有限公司,,2026-07-14,
8034988,公司,广东三胜电器股份有限公司,,2026-07-14,
8036480,公司,广东德益激光科技股份有限公司,,2026-07-14,
8048450,公司,厦门傲农肉业有限公司,,2026-07-14,
805400,公司,山东瑞丰高分子材料股份有限公司,,2026-07-14,
806095,公司,龙洋知鲜(青海)股份有限公司,,2026-07-14,
806405,公司,深圳市明信测试设备股份有限公司,,2026-07-14,
8069794,公司,辽宁鼎际得石化股份有限公司,,2026-07-14,
8071144,公司,名创优品集团控股有限公司,,2026-07-14,
8073889,公司,乡村绿洲(山东)农业科技股份有限公司,,2026-07-14,
8077558,公司,浙江英特科技股份有限公司,,2026-07-14,
8086719,公司,广东基烁新材料股份有限公司,,2026-07-14,
8091172,公司,聚宝盆(苏州)特种玻璃股份有限公司,,2026-07-14,
8098027,公司,浙江金字机械电器股份有限公司,,2026-07-14,
810677,公司,浙江星星冷链集成股份有限公司,,2026-07-14,
8111774,公司,浙江丰岛食品股份有限公司,,2026-07-14,
8112798,公司,浙江朔翔科技股份有限公司,,2026-07-14,
8112803,公司,苏州博大永旺新材股份有限公司,,2026-07-14,
811498,公司,株洲旗滨集团股份有限公司,,2026-07-14,
8116591,公司,升辉新材料股份有限公司,,2026-07-14,
8117297,公司,贵州山茶产业综合开发有限公司,,2026-07-14,
8121817,公司,重庆攸亮科技股份有限公司,,2026-07-14,
8127224,公司,合肥昱驰真空技术有限公司,,2026-07-14,
8131222,公司,中粮福临门股份有限公司,,2026-07-14,
8135888,公司,喆丽控股有限公司,,2026-07-14,
813845,公司,未来发展控股有限公司,,2026-07-14,
8139988,公司,上海东润换热设备股份有限公司,,2026-07-14,
8141642,公司,赤峰宏发食品有限责任公司,,2026-07-14,
8143753,公司,沭阳华新玻璃科技股份有限公司,,2026-07-14,
814382,公司,高鑫零售有限公司,,2026-07-14,
8144430,公司,上海辛帕智能科技股份有限公司,,2026-07-14,
8149564,公司,杭州优全生活科技股份有限公司,,2026-07-14,
8154250,公司,鲁山瑞亚牧业有限公司,,2026-07-14,
8155450,公司,思克奇食品科技(河北)有限公司,,2026-07-14,
8168403,公司,江苏江顺精密科技集团股份有限公司,,2026-07-14,
8174275,公司,保定维赛新材料科技股份有限公司,,2026-07-14,
817742,公司,佳沃食品股份有限公司,,2026-07-14,
8180892,公司,浙江恒天粮食股份有限公司,,2026-07-14,
8183665,公司,深圳市路远智能装备有限公司,,2026-07-14,
8186576,公司,昌德新材科技股份有限公司,,2026-07-14,
8192809,公司,双财庄有限公司,,2026-07-14,
8192811,公司,富景中国控股有限公司,,2026-07-14,
819416,公司,广东珠江桥生物科技股份有限公司,,2026-07-14,
8200409,公司,无锡琨圣智能装备股份有限公司,,2026-07-14,
8200971,公司,陕西省秦川大厨食品股份有限公司,,2026-07-14,
8208998,公司,浙江衡美健康科技股份有限公司,,2026-07-14,
8211804,公司,浙江洁华新材料股份有限公司,,2026-07-14,
8214072,公司,浙江小伦智能制造股份有限公司,,2026-07-14,
823495,公司,新疆晨光生物科技股份有限公司,,2026-07-14,
8235074,公司,广东省天行健新材料股份有限公司,,2026-07-14,
8240970,公司,常州孟腾智能装备有限公司,,2026-07-14,
8253554,公司,十月稻田集团股份有限公司,,2026-07-14,
8258351,公司,湖南鸣鸣很忙商业连锁股份有限公司,,2026-07-14,
8272571,公司,广东乐生智能科技有限公司,,2026-07-14,
828031,公司,赞宇科技集团股份有限公司,,2026-07-14,
8281798,公司,大庆华理生物技术股份有限公司,,2026-07-14,
8282402,公司,宁波昌亚新材料科技股份有限公司,,2026-07-14,
8300607,公司,包头北辰饲料科技股份有限公司,,2026-07-14,
8304556,公司,滨州海川生物科技股份有限公司,,2026-07-14,
8310167,公司,南京果果食品有限公司,,2026-07-14,
832159,公司,广东生和堂健康食品股份有限公司,,2026-07-14,
832402,公司,天福(开曼)控股有限公司,,2026-07-14,
8326916,公司,安徽龙眠山健康产业股份有限公司,,2026-07-14,
8334881,公司,上海盛普流体设备股份有限公司,,2026-07-14,
8336499,公司,苏州朗坤自动化设备股份有限公司,,2026-07-14,
8339059,公司,广东东博智能装备股份有限公司,,2026-07-14,
834480,公司,沈阳蓝英工业自动化装备股份有限公司,,2026-07-14,
8351292,公司,英氏控股集团股份有限公司,,2026-07-14,
8359558,公司,山东键邦新材料股份有限公司,,2026-07-14,
8366669,公司,天津朗诺宠物食品股份有限公司,,2026-07-14,
837563,公司,第七师柳沟总场,,2026-07-14,
837965,公司,北京赛德丽科技股份有限公司,,2026-07-14,
838027,公司,福建雪人集团股份有限公司,,2026-07-14,
838283,公司,广东金明精机股份有限公司,,2026-07-14,
839542,公司,新疆晨曦椒业有限公司,,2026-07-14,
840130,公司,安徽万朗磁塑股份有限公司,,2026-07-14,
841852,公司,浙江双友物流器械股份有限公司,,2026-07-14,
841975,公司,云南龙生茶业股份有限公司,,2026-07-14,
